,"2017","2017","2017","2016","2016","2016","2015","2015","2015","2014","2014","2014","2013","2013","2013","2012","2012","2012","2011","2011","2011","2010","2010","2010","2009","2009","2009","2008","2008","2008","2007","2007","2007","2006","2006","2006","2005","2005","2005","2004","2004","2004","2003","2003","2003","2002","2002","2002","2001","2001","2001","2000","2000","2000"
,"Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths","Number of deaths"
,"Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections","Acute lower respiratory infections"
"Country","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years","0-27 days","1-59 months","0-4 years"
"Austria","0","8","8","0","1","1","0","7","7","0","5","5","0","3","3","0","7","7","0","9","9","1","5","5","0","6","6","0","4","4","0","4","4","0","4","4","0","1","1","1","11","12","0","4","4","0","12","12","1","10","11","3","5","8"
"Azerbaijan","106","393","499","116","429","545","128","464","592","141","531","672","153","647","799","164","689","853","174","739","913","182","782","964","186","829","1015","190","867","1057","194","911","1106","199","964","1163","207","1032","1239","216","1122","1338","229","1234","1463","244","1378","1621","261","1566","1827","281","1781","2063"
"Bahamas","2","4","6","2","4","6","2","3","6","3","4","7","3","4","8","3","5","8","2","6","8","5","6","11","8","7","15","11","7","18","9","5","14","7","4","10","5","3","8","3","3","6","4","4","8","7","7","14","7","9","16","9","11","20"
"Bahrain","0","3","3","0","3","3","0","3","3","0","4","4","1","4","6","0","0","0","0","4","4","0","11","11","0","4","4","0","9","9","0","6","6","2","4","6","1","6","7","0","5","5","0","5","5","0","13","13","0","3","3","0","3","3"
"Bangladesh","3388","10268","13656","3616","10922","14538","3917","13375","17292","4223","15591","19814","4547","16907","21453","4922","18281","23203","5361","19712","25073","5851","21653","27504","6394","24295","30690","6982","27811","34793","7592","31222","38814","8220","34433","42654","8875","37243","46118","9542","38650","48191","10214","41431","51646","10879","44216","55094","11555","48669","60224","12217","51392","63609"
"Barbados","0","1","1","0","1","1","0","1","1","0","1","1","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","2","2","0","3","3","1","3","4","1","3","4","1","3","3","0","2","2","0","1","1","0","1","1","0","0","0"
"Belarus","5","20","24","5","21","26","5","22","27","5","24","29","6","27","32","6","30","36","6","34","41","7","39","46","7","45","52","9","52","61","11","59","70","13","66","79","16","73","89","20","81","101","23","90","113","27","103","130","31","118","149","37","135","172"
"Belgium","1","16","17","1","16","17","1","13","15","2","13","15","0","26","26","2","1","3","1","9","10","1","13","14","0","13","13","0","8","8","2","16","18","1","7","8","0","17","17","3","6","9","2","10","12","1","19","20","4","6","10","2","6","8"
"Belize","2","4","6","3","5","8","2","5","7","3","6","9","2","9","11","3","7","10","2","8","10","2","8","10","3","10","12","4","9","13","5","12","17","4","14","18","3","19","22","3","18","21","2","22","25","2","20","22","1","20","21","1","18","19"
"Benin","844","4562","5406","842","4670","5511","843","4765","5609","840","4908","5749","838","4880","5717","831","4835","5665","821","5099","5920","807","5231","6038","791","4868","5659","775","4554","5329","764","4416","5180","759","4535","5294","758","4817","5574","758","5281","6039","759","5650","6408","762","5849","6611","766","5887","6653","770","5972","6742"
"Bhutan","13","52","65","13","54","68","14","57","71","15","60","75","16","65","80","16","73","89","17","84","101","19","95","114","20","105","125","21","116","137","23","129","152","24","139","163","26","152","178","27","167","194","29","184","213","31","202","233","33","222","256","36","244","280"
"Bolivia (Plurinational State of)","277","863","1140","287","877","1164","299","913","1212","308","1052","1360","321","1271","1592","332","1338","1671","345","1411","1756","360","1500","1860","377","1606","1984","398","1725","2124","421","1842","2263","441","2007","2447","459","2184","2644","475","2377","2853","490","2593","3084","505","2817","3322","521","3083","3604","540","3402","3942"
"Bosnia and Herzegovina","5","6","11","5","6","11","6","6","12","6","6","12","6","7","13","7","7","14","7","8","15","7","9","16","8","10","18","8","12","20","9","14","23","9","16","25","10","18","28","10","20","30","11","23","34","12","24","37","14","27","40","16","29","45"
"Botswana","77","104","181","80","105","185","83","107","190","86","108","193","88","117","205","90","130","220","91","156","247","92","169","260","92","183","275","92","189","281","92","190","282","90","190","281","88","191","280","86","190","277","84","187","271","82","181","263","80","174","254","79","164","243"
"Brazil","446","2970","3417","512","3215","3727","470","2894","3363","495","3214","3710","608","3593","4201","649","3681","4329","675","3912","4587","671","3713","4384","731","4429","5160","867","4503","5370","881","5136","6017","924","5933","6857","1074","6449","7522","1231","7647","8878","1331","8337","9668","1587","9141","10727","1713","10578","12292","2285","12361","14646"
"Brunei Darussalam","0","2","3","0","2","2","1","2","3","0","2","3","1","3","3","1","3","4","1","3","4","1","3","3","1","3","4","1","4","4","1","4","5","1","3","3","1","3","4","1","4","5","1","4","5","1","5","5","1","3","3","1","3","4"
"Bulgaria","12","58","70","13","62","75","13","67","81","15","66","81","16","69","84","15","102","117","14","105","120","29","137","165","28","179","207","30","126","156","15","148","163","30","165","195","36","174","211","32","154","187","33","215","249","39","179","218","35","224","259","31","246","277"
"Burkina Faso","1201","6547","7748","1209","6548","7757","1223","6473","7696","1240","6266","7506","1259","7281","8540","1279","6736","8014","1299","6362","7661","1321","6117","7438","1342","6195","7537","1366","6547","7913","1393","7258","8651","1426","8033","9459","1464","8649","10113","1501","8758","10260","1535","8480","10015","1553","8022","9575","1565","7617","9182","1568","7315","8883"
"Burundi","722","3299","4021","729","3378","4107","737","3512","4249","744","3647","4391","754","3720","4474","763","3885","4648","774","4983","5756","781","5305","6086","788","5442","6230","797","5603","6401","808","5732","6540","819","5835","6654","830","5822","6652","837","6087","6923","838","6201","7039","834","5997","6831","829","6126","6954","824","6111","6935"
"Cabo Verde","5","17","23","6","19","24","6","20","26","7","21","28","7","23","30","7","24","31","8","26","33","8","30","38","8","32","40","8","34","43","8","36","44","8","37","45","8","38","46","8","40","48","8","42","50","8","47","55","9","54","63","10","63","73"
"Cambodia","302","1216","1518","316","1266","1582","335","1391","1725","356","1706","2062","381","1812","2193","407","1931","2338","432","2146","2578","461","2448","2909","491","2803","3293","520","3195","3715","552","3529","4081","584","3793","4377","618","4152","4770","660","4555","5215","712","5092","5805","773","5859","6632","835","6719","7555","897","7462","8359"
"Cameroon","1579","9035","10614","1595","9199","10795","1609","9353","10962","1626","9450","11076","1646","9562","11208","1665","9999","11664","1685","12071","13757","1699","13148","14848","1707","13486","15192","1706","13362","15068","1696","12988","14684","1673","12614","14287","1647","12097","13744","1614","12148","13762","1580","12707","14287","1548","13518","15066","1524","14043","15567","1513","14952","16465"
"Canada","4","30","34","4","31","35","4","31","35","4","32","36","4","32","36","4","32","36","3","28","31","4","29","32","5","37","42","3","20","23","5","41","46","4","32","36","3","26","29","3","26","29","4","33","37","4","29","33","4","39","43","7","42","48"
"Central African Republic","504","2625","3129","513","2681","3194","526","2756","3282","541","2794","3335","556","2947","3503","565","2675","3240","576","2843","3419","582","2764","3346","587","2661","3248","588","2530","3118","584","2513","3096","575","2486","3061","567","2457","3024","559","2590","3149","555","2693","3247","552","2787","3339","550","2780","3330","545","2803","3348"
"Chad","1893","16088","17981","1889","16238","18127","1878","16275","18153","1861","16236","18098","1842","16046","17889","1829","15281","17110","1824","14962","16786","1817","14804","16622","1804","14937","16741","1781","15740","17521","1751","15764","17515","1721","16536","18257","1696","16034","17730","1668","15767","17435","1636","15334","16970","1601","15341","16942","1569","14193","15762","1541","13970","15512"
"Chile","16","36","52","16","37","53","12","48","60","19","35","54","19","56","75","11","46","57","29","47","76","13","77","90","22","111","133","18","116","134","24","107","131","28","89","116","37","119","155","25","136","161","27","137","164","35","136","171","31","280","311","36","255","291"
"China","4510","15045","19555","4931","16195","21126","5414","17435","22850","6548","18656","25204","7684","19949","27633","8878","20888","29766","10035","22521","32556","10964","24438","35402","12642","26612","39254","14526","27849","42375","16845","29023","45868","20868","30614","51482","25454","33123","58577","30652","37358","68010","35308","42743","78052","39684","49994","89679","45701","58768","104469","52387","69709","122096"
"Colombia","227","804","1031","237","836","1073","248","888","1136","259","868","1127","257","974","1230","311","1093","1404","280","1158","1438","265","1133","1398","333","1247","1580","309","1305","1614","363","1496","1859","429","1614","2042","394","1543","1937","429","1583","2012","409","1576","1984","471","1490","1961","404","1923","2328","497","2201","2698"
"Comoros","54","266","320","54","273","328","56","279","335","57","285","342","58","280","338","59","288","347","60","305","365","60","319","379","61","338","399","61","354","416","61","368","429","61","376","437","61","378","439","61","379","440","61","375","436","60","370","430","59","362","421","57","356","414"
"Congo","222","809","1031","224","853","1078","228","856","1084","232","869","1101","235","901","1137","239","1144","1383","242","1210","1451","244","1276","1520","248","1361","1610","254","1481","1734","261","1585","1845","267","1676","1943","274","1734","2008","281","1783","2063","286","1826","2112","289","1862","2150","289","1883","2171","285","1875","2160"
"Cook Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1"
"Costa Rica","11","19","30","12","20","31","12","20","32","9","23","32","10","26","36","18","13","31","15","21","36","10","23","33","6","17","23","14","18","33","13","31","43","19","23","42","12","43","55","16","34","50","24","36","60","21","40","61","23","45","68","18","55","73"
"Côte d'Ivoire","1996","9078","11074","1996","9149","11145","2006","9285","11292","2006","11927","13933","2011","11819","13830","2010","11214","13224","2020","10858","12878","2021","10518","12539","2024","10661","12685","2035","11056","13091","2058","11746","13804","2091","11400","13491","2118","10615","12732","2146","9371","11517","2158","8364","10521","2163","7727","9890","2159","7726","9885","2153","8169","10322"
"Croatia","1","4","6","2","2","4","0","7","7","1","4","5","4","7","11","3","2","4","2","0","2","3","4","7","2","4","6","6","5","11","7","7","14","5","5","11","8","9","17","9","1","11","6","6","12","1","3","4","6","7","13","11","10","21"
"Cuba","25","55","80","26","58","83","30","62","92","30","52","82","24","57","81","26","57","83","29","49","78","31","46","77","43","67","110","34","41","76","38","54","92","30","65","95","32","63","95","49","47","96","51","50","101","57","52","109","47","57","104","19","57","75"
"Cyprus","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","2","2","0","2","2"
"Czechia","4","16","20","4","18","22","4","15","20","3","13","16","4","25","29","1","17","18","3","17","20","7","24","31","4","13","17","7","17","24","3","20","23","6","22","28","4","17","21","1","13","14","9","20","29","2","22","23","4","23","28","3","20","23"
"Democratic People's Republic of Korea","175","841","1016","183","885","1068","194","922","1115","206","1003","1209","222","1107","1329","240","1256","1496","261","1410","1671","282","1558","1840","299","1656","1956","312","1728","2041","321","1772","2094","330","1798","2127","344","1858","2202","376","2002","2377","428","2288","2715","491","2783","3273","568","3440","4008","646","4160","4806"
